0.54,0.55,0.55,0.57,1.67,1.28,4.00
0.61,0.63,0.58,0.61,1.64,1.32,5.00
0.57,0.63,0.53,0.57,1.40,1.32,2.00
0.57,0.56,0.52,0.61,2.21,0.93,1.00
0.51,0.56,0.66,0.67,1.63,1.46,4.00
0.53,0.57,0.58,0.59,1.56,1.17,0.00
0.57,0.56,0.63,0.58,2.21,1.59,4.00
0.58,0.59,0.55,0.54,1.21,1.20,2.00
0.56,0.57,0.52,0.62,1.33,1.19,4.00
0.32,0.37,0.41,0.46,0.95,1.24,2.00
0.40,0.50,0.44,0.46,1.00,1.15,0.00
0.43,0.50,0.21,0.36,1.29,0.90,2.00
0.34,0.59,0.45,0.50,1.21,1.05,4.00
0.41,0.49,0.32,0.37,1.25,1.33,2.00
0.43,0.33,0.48,0.57,0.85,0.65,2.00
0.51,0.60,0.74,0.62,1.17,1.04,2.00
0.65,0.62,0.45,0.43,1.33,1.04,5.00
0.71,0.67,0.42,0.54,2.17,1.00,3.00
0.50,0.60,0.67,0.65,1.74,2.21,4.00
0.70,0.70,0.51,0.60,2.39,1.42,3.00
0.62,0.73,0.69,0.62,1.50,1.96,6.00
0.60,0.60,0.67,0.62,1.88,1.25,3.00
0.74,0.62,0.67,0.67,1.29,1.62,4.00
0.58,0.58,0.58,0.60,1.79,1.54,4.00
0.47,0.43,0.47,0.59,1.04,0.96,0.00
0.30,0.48,0.43,0.47,0.96,0.92,5.00
0.47,0.59,0.33,0.43,1.60,0.96,4.00
0.37,0.35,0.35,0.48,1.28,1.42,1.00
0.49,0.47,0.29,0.40,2.00,1.26,2.00
0.56,0.56,0.47,0.43,1.72,0.88,2.00
0.56,0.56,0.62,0.64,1.71,1.25,2.00
0.62,0.50,0.47,0.61,2.79,1.08,1.00
0.49,0.49,0.35,0.49,1.13,0.96,2.00
0.45,0.45,0.54,0.62,1.15,1.19,1.00
0.49,0.51,0.37,0.42,1.23,0.70,4.00
0.40,0.48,0.50,0.46,1.04,1.24,2.00
0.49,0.49,0.52,0.60,1.13,1.12,2.00
0.54,0.60,0.35,0.49,1.50,0.96,3.00
0.58,0.60,0.50,0.54,1.38,0.80,4.00
0.47,0.55,0.54,0.62,1.46,1.19,2.00
0.48,0.50,0.44,0.52,1.30,1.20,0.00
0.49,0.49,0.63,0.60,1.71,1.10,0.00
0.55,0.59,0.68,0.70,1.64,1.73,1.00
0.66,0.57,0.59,0.57,1.38,0.62,1.00
0.55,0.52,0.49,0.49,1.19,1.59,3.00
0.57,0.73,0.55,0.43,2.05,1.95,2.00
0.59,0.61,0.55,0.59,2.18,1.48,3.00
0.68,0.61,0.55,0.57,1.68,0.91,5.00
0.43,0.57,0.48,0.59,1.27,1.55,3.00
0.57,0.57,0.59,0.66,1.67,1.67,3.00
0.52,0.45,0.64,0.55,1.91,1.41,1.00
0.64,0.64,0.64,0.75,1.73,1.67,5.00
0.52,0.57,0.57,0.55,1.43,0.95,4.00
0.46,0.49,0.41,0.39,1.05,1.11,0.00
0.41,0.54,0.71,0.66,1.53,1.05,3.00
0.62,0.72,0.46,0.54,1.67,1.15,1.00
0.54,0.49,0.29,0.39,1.70,1.29,3.00
0.44,0.46,0.44,0.44,0.95,0.60,2.00
0.50,0.40,0.32,0.49,1.37,0.65,4.00
0.41,0.44,0.41,0.49,1.77,1.33,3.00
0.70,0.40,0.49,0.51,2.95,1.59,1.00
0.53,0.55,0.45,0.48,1.16,1.42,2.00
0.34,0.52,0.56,0.60,1.26,1.00,2.00
0.50,0.45,0.47,0.52,1.61,1.32,3.00
0.45,0.52,0.37,0.45,1.39,1.06,3.00
0.48,0.45,0.45,0.55,1.77,1.10,0.00
0.52,0.56,0.56,0.56,1.19,1.61,1.00
0.48,0.48,0.44,0.56,1.23,0.84,3.00
0.47,0.52,0.42,0.53,1.55,1.39,2.00
0.45,0.55,0.50,0.45,1.16,1.13,0.00
0.53,0.55,0.45,0.52,1.39,1.23,3.00
0.37,0.45,0.34,0.52,1.00,1.00,3.00
0.34,0.48,0.48,0.45,1.10,1.52,4.00
0.56,0.60,0.48,0.48,1.68,1.52,1.00
0.45,0.48,0.47,0.47,0.74,0.94,3.00
0.72,0.62,0.63,0.54,1.60,1.41,4.00
0.51,0.43,0.59,0.47,1.71,1.88,6.00
0.46,0.46,0.58,0.48,0.94,1.06,1.00
0.55,0.58,0.42,0.51,1.60,1.10,2.00
0.46,0.52,0.55,0.58,1.45,1.46,0.00
0.44,0.46,0.43,0.46,1.50,1.48,1.00
0.54,0.56,0.56,0.56,1.48,1.00,0.00
0.44,0.49,0.58,0.56,1.23,1.70,2.00
0.42,0.51,0.59,0.55,0.86,1.05,2.00
0.55,0.53,0.59,0.59,1.60,1.17,2.00
0.53,0.58,0.48,0.52,1.65,1.15,0.00
0.56,0.50,0.50,0.44,1.50,1.06,3.00
0.58,0.45,0.71,0.61,1.71,1.06,7.00
0.65,0.56,0.64,0.48,2.24,0.88,1.00
0.68,0.65,0.73,0.61,1.17,1.24,3.00
0.45,0.48,0.50,0.47,1.31,1.06,3.00
0.48,0.58,0.47,0.50,1.00,1.53,2.00
0.34,0.47,0.32,0.39,1.27,0.73,1.00
0.53,0.42,0.42,0.55,1.25,1.42,2.00
0.53,0.47,0.69,0.38,1.95,2.37,4.00
0.40,0.42,0.70,0.65,1.76,1.05,3.00
0.42,0.50,0.55,0.50,1.21,1.05,1.00
0.45,0.45,0.47,0.50,1.15,1.00,0.00
0.42,0.47,0.49,0.41,1.00,1.00,4.00
0.30,0.40,0.64,0.74,0.79,1.22,0.00
0.30,0.47,0.47,0.50,1.30,1.52,4.00
0.49,0.52,0.56,0.59,1.47,1.46,2.00
0.59,0.55,0.45,0.52,1.42,1.28,4.00
0.56,0.59,0.54,0.56,1.61,1.20,1.00
0.59,0.59,0.57,0.55,1.39,1.70,4.00
0.58,0.55,0.44,0.49,1.20,1.09,2.00
0.42,0.52,0.49,0.52,0.88,1.01,2.00
0.47,0.52,0.56,0.58,0.94,1.51,3.00
0.51,0.51,0.61,0.54,1.57,1.18,3.00
0.47,0.36,0.52,0.60,1.09,1.12,2.00
0.51,0.51,0.47,0.51,1.57,1.70,4.00
0.29,0.40,0.60,0.47,1.04,1.71,3.00
0.56,0.62,0.56,0.56,1.83,1.04,2.00
0.69,0.60,0.35,0.52,2.75,1.21,4.00
0.51,0.59,0.55,0.52,1.10,1.10,5.00
0.50,0.50,0.57,0.60,1.80,0.86,2.00
0.48,0.60,0.69,0.60,1.10,1.40,2.00
0.63,0.47,0.53,0.58,1.76,1.38,4.00
0.57,0.60,0.51,0.59,0.95,1.05,2.00
0.56,0.44,0.55,0.52,2.00,1.10,1.00
0.67,0.70,0.55,0.71,1.81,1.45,6.00
0.53,0.58,0.69,0.60,1.50,1.40,4.00
0.58,0.56,0.58,0.60,1.55,1.48,3.00
0.54,0.56,0.53,0.58,1.67,1.34,2.00
0.58,0.63,0.66,0.67,1.40,1.47,2.00
0.56,0.56,0.55,0.57,1.34,1.29,2.00
0.53,0.57,0.53,0.61,1.56,1.19,2.00
0.51,0.56,0.53,0.61,1.63,0.93,2.00
0.61,0.63,0.58,0.59,1.65,1.17,1.00
0.66,0.67,0.56,0.56,2.09,1.29,7.00
0.53,0.58,0.53,0.57,1.59,1.07,2.00
0.53,0.61,0.58,0.63,1.36,1.00,1.00
0.58,0.59,0.54,0.56,1.19,1.25,4.00
0.58,0.61,0.51,0.56,2.04,1.13,4.00
0.62,0.58,0.61,0.63,2.31,1.12,3.00
0.63,0.61,0.65,0.61,1.30,1.22,4.00
0.74,0.61,0.59,0.61,1.30,1.52,3.00
0.66,0.66,0.63,0.61,2.39,1.30,3.00
0.66,0.64,0.62,0.72,2.17,1.30,4.00
0.43,0.53,0.51,0.60,1.38,1.17,2.00
0.70,0.64,0.72,0.66,2.09,1.61,0.00
0.65,0.61,0.57,0.57,1.39,1.78,3.00
0.58,0.58,0.48,0.44,1.78,0.83,2.00
0.33,0.44,0.39,0.53,1.26,0.80,2.00
0.46,0.62,0.35,0.35,1.30,0.87,3.00
0.36,0.49,0.50,0.48,1.39,1.60,1.00
0.30,0.40,0.31,0.49,1.67,0.79,2.00
0.44,0.48,0.58,0.58,1.33,0.76,2.00
0.39,0.47,0.57,0.57,0.96,1.46,0.00
0.48,0.58,0.44,0.44,1.94,1.47,2.00
0.50,0.41,0.48,0.45,2.18,1.12,3.00
0.61,0.56,0.58,0.53,2.28,0.50,3.00
0.64,0.50,0.67,0.61,0.94,1.06,5.00
0.61,0.61,0.53,0.47,1.67,1.17,5.00
0.71,0.46,0.58,0.61,3.28,1.18,3.00
0.64,0.58,0.61,0.53,1.88,1.61,3.00
0.60,0.71,0.47,0.47,2.11,0.67,0.00
0.65,0.35,0.36,0.44,2.29,0.88,3.00
0.65,0.71,0.58,0.44,2.19,1.00,2.00
0.58,0.75,0.64,0.58,1.33,1.63,4.00
0.72,0.56,0.58,0.58,1.29,1.14,4.00
0.72,0.72,0.70,0.42,1.95,2.14,2.00
0.70,0.72,0.49,0.58,1.55,1.62,4.00
0.56,0.60,0.67,0.70,1.33,1.67,4.00
0.81,0.60,0.65,0.63,3.14,2.24,6.00
0.60,0.53,0.56,0.58,1.10,1.68,3.00
0.63,0.74,0.57,0.62,1.36,1.14,4.00
0.49,0.60,0.53,0.47,1.48,0.86,1.00
0.60,0.67,0.65,0.56,2.05,1.43,1.00
0.47,0.58,0.49,0.58,1.52,1.18,3.00
0.58,0.56,0.65,0.65,1.86,1.19,2.00
0.47,0.35,0.47,0.57,0.76,0.68,1.00
0.42,0.47,0.31,0.46,0.85,0.95,1.00
0.40,0.47,0.41,0.44,1.30,1.11,3.00
0.42,0.45,0.45,0.50,1.16,1.05,2.00
0.41,0.51,0.33,0.42,1.26,1.15,1.00
0.42,0.33,0.33,0.40,0.89,0.75,0.00
0.20,0.33,0.33,0.35,1.05,1.35,2.00
0.41,0.44,0.42,0.33,1.50,1.10,3.00
0.45,0.50,0.41,0.51,1.57,1.10,6.00
0.42,0.50,0.31,0.46,1.00,0.95,2.00
0.47,0.35,0.20,0.33,0.76,0.85,3.00
0.33,0.40,0.33,0.56,1.55,0.71,2.00
0.52,0.59,0.55,0.57,1.39,0.83,2.00
0.33,0.46,0.35,0.52,1.00,1.22,3.00
0.26,0.32,0.28,0.54,1.29,1.00,5.00
0.43,0.62,0.50,0.52,1.92,1.48,1.00
0.73,0.71,0.54,0.54,1.67,1.00,0.00
0.44,0.36,0.50,0.58,1.64,1.54,2.00
0.48,0.58,0.40,0.50,1.29,1.00,1.00
0.52,0.61,0.50,0.66,1.61,1.30,4.00
0.36,0.47,0.51,0.51,1.36,1.30,0.00
0.35,0.43,0.57,0.64,1.44,1.35,7.00
0.54,0.54,0.36,0.47,1.35,0.61,3.00
0.62,0.67,0.54,0.59,1.92,1.30,2.00
0.50,0.66,0.55,0.51,1.38,1.25,1.00
0.50,0.58,0.48,0.52,1.29,1.54,3.00
0.51,0.51,0.48,0.58,2.00,1.50,1.00
0.40,0.50,0.44,0.36,1.67,0.96,5.00
0.62,0.58,0.43,0.49,1.50,1.21,4.00
0.50,0.60,0.47,0.49,1.48,1.35,1.00
0.58,0.48,0.38,0.40,1.82,1.28,0.00
0.37,0.49,0.53,0.63,1.68,1.52,2.00
0.54,0.65,0.57,0.41,1.13,1.36,3.00
0.42,0.46,0.35,0.46,1.17,0.87,2.00
0.34,0.47,0.48,0.54,1.22,0.91,4.00
0.48,0.54,0.45,0.53,1.65,0.92,3.00
0.54,0.65,0.42,0.46,1.13,0.88,6.00
0.53,0.61,0.50,0.60,1.54,0.96,1.00
0.47,0.49,0.57,0.41,1.85,1.36,2.00
0.64,0.57,0.35,0.40,1.09,0.92,2.00
0.57,0.59,0.55,0.48,0.95,0.82,1.00
0.56,0.42,0.62,0.58,1.45,1.13,3.00
0.43,0.38,0.55,0.45,0.76,1.10,2.00
0.62,0.49,0.55,0.32,1.05,2.00,4.00
0.72,0.49,0.39,0.41,3.05,0.95,2.00
0.47,0.50,0.48,0.51,1.67,0.96,1.00
0.61,0.63,0.58,0.61,1.93,1.44,1.00
0.52,0.54,0.59,0.59,1.63,1.43,1.00
0.57,0.60,0.47,0.50,1.73,1.53,4.00
0.57,0.55,0.52,0.57,1.19,1.03,5.00
0.55,0.58,0.55,0.57,1.69,1.12,2.00
0.48,0.51,0.56,0.54,1.22,1.28,0.00
0.57,0.53,0.51,0.51,2.08,1.18,4.00
0.58,0.61,0.57,0.63,1.96,1.19,7.00
0.60,0.59,0.61,0.63,1.49,1.40,3.00
0.43,0.61,0.45,0.47,1.14,1.46,3.00
0.32,0.46,0.26,0.39,1.29,0.62,2.00
0.30,0.36,0.47,0.60,1.22,1.36,1.00
0.42,0.51,0.44,0.51,1.18,0.82,2.00
0.43,0.61,0.34,0.45,1.14,1.11,2.00
0.23,0.33,0.28,0.40,1.39,0.64,0.00
0.40,0.51,0.44,0.51,1.28,0.82,0.00
0.47,0.60,0.42,0.51,1.14,0.90,0.00
0.34,0.45,0.45,0.47,1.00,1.46,1.00
0.28,0.40,0.30,0.36,0.93,0.86,2.00
0.48,0.52,0.32,0.46,1.31,1.00,1.00
0.50,0.54,0.42,0.50,1.48,1.17,3.00
0.54,0.60,0.55,0.63,1.71,1.08,2.00
0.42,0.48,0.35,0.47,1.04,0.96,2.00
0.47,0.47,0.49,0.57,1.14,1.27,5.00
0.49,0.51,0.48,0.50,1.20,1.52,3.00
0.48,0.56,0.38,0.42,1.00,0.69,2.00
0.50,0.46,0.52,0.60,1.40,1.12,1.00
0.45,0.45,0.55,0.61,1.12,1.28,2.00
0.50,0.54,0.49,0.51,1.48,1.08,1.00
0.50,0.46,0.59,0.61,1.40,1.12,3.00
0.42,0.50,0.49,0.57,1.77,1.27,8.00
0.52,0.60,0.55,0.63,1.28,1.08,6.00
0.35,0.47,0.53,0.61,1.19,0.96,3.00
0.54,0.60,0.47,0.47,1.71,1.15,3.00
0.47,0.53,0.53,0.57,1.50,1.20,3.00
0.43,0.57,0.45,0.47,1.30,0.90,3.00
0.57,0.60,0.52,0.57,1.70,1.33,3.00
0.37,0.45,0.42,0.53,0.97,1.40,3.00
0.55,0.55,0.33,0.52,1.50,1.00,3.00
0.45,0.47,0.50,0.48,0.73,1.53,2.00
0.50,0.48,0.35,0.50,1.20,1.10,2.00
0.48,0.45,0.55,0.55,1.77,1.60,4.00
0.52,0.57,0.43,0.57,1.23,0.83,1.00
0.53,0.57,0.57,0.60,1.13,1.03,2.00
0.33,0.52,0.47,0.55,1.30,1.10,1.00
0.52,0.47,0.37,0.45,1.63,1.10,1.00
0.42,0.53,0.53,0.55,1.20,0.83,2.00
0.48,0.57,0.60,0.62,1.10,1.57,8.00
0.57,0.60,0.57,0.60,1.57,1.38,2.00
0.69,0.40,0.69,0.71,2.76,1.25,3.00
0.57,0.57,0.71,0.71,1.67,1.38,6.00
0.67,0.69,0.60,0.52,2.10,0.95,5.00
0.57,0.60,0.74,0.57,2.00,1.71,0.00
0.69,0.57,0.67,0.62,1.10,1.57,2.00
0.46,0.59,0.49,0.59,1.55,1.70,5.00
0.52,0.57,0.46,0.59,1.50,1.24,1.00
0.40,0.55,0.57,0.55,1.29,0.81,5.00
0.64,0.57,0.62,0.76,1.71,1.60,3.00
0.52,0.45,0.60,0.67,1.86,1.65,5.00
0.49,0.59,0.48,0.60,0.95,1.48,5.00
0.73,0.63,0.45,0.45,1.71,1.65,1.00
0.62,0.50,0.56,0.47,1.62,1.73,4.00
0.64,0.55,0.55,0.48,2.06,1.00,7.00
0.48,0.42,0.67,0.64,1.62,1.33,4.00
0.58,0.65,0.51,0.60,1.45,1.61,0.00
0.42,0.49,0.39,0.52,1.18,1.04,4.00
0.65,0.67,0.42,0.49,1.96,1.22,2.00
0.39,0.52,0.36,0.44,1.70,1.00,1.00
0.43,0.49,0.51,0.45,1.80,1.25,2.00
0.54,0.62,0.46,0.46,1.68,1.12,3.00
0.48,0.56,0.53,0.59,1.67,1.20,7.00
0.55,0.61,0.51,0.55,1.52,0.83,1.00
0.35,0.46,0.49,0.55,1.20,1.13,2.00
0.47,0.49,0.52,0.60,1.27,0.96,3.00
0.37,0.41,0.44,0.52,0.61,1.16,3.00
0.44,0.52,0.55,0.61,1.44,1.21,5.00
0.55,0.58,0.56,0.54,1.69,1.28,2.00
0.58,0.61,0.57,0.55,1.95,0.92,5.00
0.56,0.57,0.52,0.57,1.61,1.03,1.00
0.57,0.64,0.57,0.55,1.57,0.92,0.00
0.51,0.51,0.55,0.58,1.47,1.31,4.00
0.57,0.57,0.57,0.53,1.57,1.72,5.00
0.56,0.54,0.60,0.60,2.04,1.18,3.00
0.52,0.57,0.51,0.54,1.53,1.47,3.00
0.56,0.57,0.57,0.60,1.61,1.44,2.00
0.50,0.39,0.49,0.54,1.39,1.16,2.00
0.41,0.54,0.42,0.45,1.44,1.11,4.00
0.68,0.37,0.41,0.49,3.00,1.30,4.00
0.46,0.51,0.28,0.41,1.50,1.35,3.00
0.31,0.49,0.56,0.51,1.37,1.00,2.00
0.69,0.67,0.51,0.44,2.20,0.79,3.00
0.63,0.74,0.44,0.44,1.70,0.47,4.00
0.49,0.49,0.41,0.41,1.05,1.06,2.00
0.56,0.56,0.53,0.57,2.21,1.32,5.00
0.54,0.55,0.58,0.63,1.65,1.00,5.00
0.53,0.57,0.61,0.63,1.58,1.12,4.00
0.66,0.67,0.56,0.56,2.06,1.63,6.00
0.52,0.61,0.58,0.61,1.88,1.32,3.00
0.54,0.62,0.56,0.57,1.40,1.29,1.00
0.62,0.58,0.51,0.55,2.30,1.13,4.00
0.55,0.57,0.53,0.57,1.70,1.07,2.00
0.39,0.45,0.32,0.34,1.26,1.32,4.00
0.32,0.49,0.35,0.59,1.33,0.79,1.00
0.32,0.49,0.44,0.33,1.33,1.15,0.00
0.32,0.34,0.49,0.36,1.00,1.06,0.00
0.46,0.49,0.21,0.31,1.60,0.84,2.00
0.44,0.49,0.44,0.46,1.00,0.79,2.00
0.33,0.44,0.35,0.59,1.32,0.79,2.00
0.49,0.56,0.39,0.45,1.35,1.21,2.00
0.31,0.41,0.41,0.46,1.42,1.30,4.00
0.57,0.56,0.56,0.59,1.99,1.53,5.00
0.55,0.53,0.55,0.58,1.59,1.44,5.00
0.43,0.53,0.46,0.53,0.90,1.28,1.00
0.59,0.55,0.59,0.58,1.21,1.16,4.00
0.44,0.49,0.49,0.52,1.23,1.01,1.00
0.48,0.51,0.43,0.46,0.94,1.48,2.00
0.54,0.56,0.43,0.53,1.49,1.13,0.00
0.43,0.46,0.58,0.55,1.54,1.04,4.00
0.59,0.58,0.48,0.51,1.39,1.15,2.00
0.46,0.53,0.59,0.55,1.46,1.07,1.00
0.55,0.53,0.52,0.58,1.59,1.51,4.00
0.56,0.59,0.44,0.49,1.59,1.09,2.00
0.47,0.38,0.35,0.41,1.09,0.91,1.00
0.35,0.50,0.54,0.57,1.39,1.65,2.00
0.35,0.41,0.49,0.49,0.96,0.96,2.00
0.49,0.57,0.70,0.60,1.04,1.74,2.00
0.67,0.48,0.47,0.38,2.64,0.96,5.00
0.54,0.57,0.46,0.50,1.26,1.64,5.00
0.66,0.55,0.57,0.64,1.78,1.61,0.00
0.55,0.55,0.35,0.50,1.74,1.17,3.00
0.33,0.43,0.57,0.60,1.14,0.79,4.00
0.31,0.48,0.47,0.62,0.96,1.08,2.00
0.48,0.60,0.30,0.41,1.67,1.27,1.00
0.49,0.47,0.38,0.46,2.05,0.83,3.00
0.61,0.50,0.43,0.49,2.74,0.96,4.00
0.36,0.34,0.33,0.43,1.29,0.96,2.00
0.38,0.52,0.47,0.47,1.04,1.26,4.00
0.58,0.56,0.65,0.65,1.75,1.26,2.00
0.60,0.63,0.66,0.51,1.94,0.94,2.00
0.57,0.54,0.71,0.47,2.00,2.31,5.00
0.60,0.43,0.60,0.74,0.88,2.00,2.00
0.66,0.60,0.63,0.57,1.12,0.78,4.00
0.63,0.54,0.63,0.63,2.00,0.65,2.00
0.62,0.71,0.67,0.70,2.18,1.35,2.00
0.37,0.46,0.54,0.49,1.22,1.24,1.00
0.46,0.46,0.64,0.33,2.18,2.12,3.00
0.66,0.60,0.63,0.57,2.69,0.82,1.00
0.60,0.60,0.59,0.56,0.90,0.63,2.00
0.63,0.54,0.51,0.59,1.42,1.00,3.00
0.46,0.59,0.49,0.49,1.00,1.62,4.00
0.55,0.50,0.60,0.60,1.20,0.85,2.00
0.63,0.54,0.67,0.69,1.42,1.57,6.00
0.51,0.59,0.57,0.45,1.15,2.05,0.00
0.57,0.62,0.62,0.48,2.29,0.90,3.00
0.55,0.60,0.55,0.60,1.71,1.55,0.00
0.62,0.60,0.59,0.56,1.67,0.63,4.00
0.72,0.67,0.65,0.65,2.26,2.17,3.00
0.72,0.72,0.43,0.54,2.50,0.95,2.00
0.70,0.65,0.43,0.41,2.22,0.95,4.00
0.59,0.59,0.52,0.61,1.78,1.48,2.00
0.59,0.63,0.70,0.65,1.78,2.04,4.00
0.42,0.62,0.32,0.43,1.91,1.05,3.00
0.57,0.59,0.46,0.52,1.52,1.09,2.00
0.44,0.67,0.49,0.51,1.43,1.36,5.00
0.28,0.46,0.51,0.58,1.09,1.00,3.00
0.43,0.61,0.42,0.62,1.04,0.95,1.00
0.28,0.41,0.45,0.47,0.96,1.44,3.00
0.31,0.37,0.25,0.38,1.27,0.61,1.00
0.42,0.51,0.44,0.62,1.22,1.19,0.00
0.44,0.51,0.49,0.60,1.56,1.33,2.00
0.48,0.52,0.40,0.60,1.32,1.21,3.00
0.31,0.44,0.40,0.49,1.30,0.89,2.00
0.45,0.47,0.35,0.44,1.38,1.00,2.00
0.35,0.46,0.31,0.37,1.00,0.89,1.00
0.25,0.38,0.42,0.51,1.07,0.86,4.00
0.28,0.41,0.35,0.44,0.96,1.00,2.00
0.44,0.51,0.20,0.31,1.56,0.57,5.00
0.34,0.45,0.53,0.64,1.38,1.17,3.00
0.49,0.60,0.49,0.60,1.68,0.92,5.00
0.44,0.52,0.33,0.46,1.17,0.61,4.00
0.48,0.48,0.59,0.46,1.88,1.36,2.00
0.54,0.60,0.38,0.48,1.56,0.96,2.00
0.53,0.55,0.45,0.57,1.34,0.83,2.00
0.45,0.47,0.48,0.45,1.28,1.52,1.00
0.41,0.50,0.53,0.55,1.41,1.55,3.00
0.34,0.45,0.47,0.55,0.90,1.14,3.00
0.34,0.52,0.50,0.47,1.31,1.55,2.00
0.43,0.53,0.47,0.47,1.21,1.45,2.00
0.48,0.45,0.55,0.59,1.76,1.03,3.00
0.50,0.47,0.52,0.57,1.14,1.34,4.00
0.45,0.57,0.34,0.52,1.34,1.03,0.00
0.53,0.55,0.45,0.47,1.48,0.90,3.00
0.47,0.55,0.53,0.55,1.41,0.86,4.00
0.53,0.57,0.34,0.45,1.07,1.07,5.00
0.47,0.47,0.52,0.47,0.76,1.17,0.00
0.36,0.52,0.43,0.53,1.17,1.41,1.00
0.45,0.45,0.48,0.42,1.13,1.50,3.00
0.50,0.47,0.48,0.48,1.06,0.62,1.00
0.61,0.57,0.37,0.40,1.67,0.89,4.00
0.58,0.58,0.56,0.44,0.95,1.10,2.00
0.60,0.56,0.71,0.48,1.65,2.59,4.00
0.53,0.47,0.61,0.48,1.33,0.70,4.00
0.52,0.52,0.44,0.39,1.19,0.70,1.00
0.38,0.38,0.57,0.40,0.91,1.15,2.00
0.53,0.33,0.55,0.45,2.52,1.16,4.00
0.53,0.47,0.65,0.59,1.35,1.06,3.00
0.38,0.44,0.65,0.53,1.24,1.65,2.00
0.65,0.56,0.69,0.69,1.94,1.38,2.00
0.70,0.48,0.44,0.47,3.18,0.71,5.00
0.62,0.62,0.61,0.70,1.71,2.00,4.00
0.62,0.59,0.59,0.44,2.12,1.06,6.00
0.62,0.62,0.68,0.59,2.00,1.67,2.00
0.68,0.50,0.62,0.74,0.94,2.06,2.00
0.66,0.34,0.59,0.56,2.38,0.53,1.00
0.61,0.76,0.51,0.44,1.33,0.80,4.00
0.56,0.56,0.54,0.59,1.80,1.38,3.00
0.46,0.59,0.63,0.63,1.40,1.20,4.00
0.59,0.66,0.56,0.61,2.10,1.05,4.00
0.39,0.45,0.42,0.47,1.17,1.21,3.00
0.42,0.45,0.29,0.39,0.79,0.74,3.00
0.42,0.34,0.45,0.50,0.94,0.94,3.00
0.21,0.29,0.50,0.55,1.05,0.67,2.00
0.69,0.67,0.51,0.60,2.41,1.22,2.00
0.64,0.64,0.62,0.60,2.09,1.27,6.00
0.69,0.67,0.58,0.62,2.05,1.59,3.00
0.64,0.60,0.62,0.73,1.41,1.27,3.00
0.44,0.56,0.73,0.69,1.43,1.59,2.00
0.44,0.42,0.76,0.62,0.96,1.09,1.00
0.58,0.62,0.58,0.58,1.82,1.73,4.00
0.21,0.30,0.40,0.58,1.35,1.22,2.00
0.36,0.47,0.43,0.52,1.00,0.89,1.00
0.44,0.61,0.31,0.43,1.15,0.96,2.00
0.39,0.48,0.47,0.51,1.19,1.16,3.00
0.33,0.40,0.66,0.66,1.00,1.12,0.00
0.48,0.52,0.35,0.48,1.25,1.25,2.00
0.47,0.50,0.48,0.61,1.27,1.40,2.00
0.47,0.50,0.60,0.60,1.68,1.17,2.00
0.57,0.60,0.57,0.63,1.73,1.19,3.00
0.47,0.51,0.51,0.54,1.23,1.46,3.00
0.61,0.63,0.57,0.52,1.93,1.72,4.00
0.50,0.52,0.56,0.59,1.49,1.23,4.00
0.83,0.59,0.61,0.61,3.25,1.60,2.00
0.68,0.68,0.59,0.59,2.15,1.05,2.00
0.61,0.54,0.49,0.59,1.15,1.60,2.00
0.73,0.71,0.66,0.61,2.00,2.30,2.00
0.73,0.56,0.68,0.39,1.25,2.00,7.00
0.56,0.59,0.68,0.56,1.35,1.40,4.00
0.68,0.71,0.56,0.56,1.57,1.10,3.00
0.57,0.60,0.52,0.58,1.47,1.51,1.00
0.57,0.56,0.52,0.55,1.98,1.40,4.00
0.49,0.52,0.44,0.46,1.47,1.16,4.00
0.58,0.55,0.59,0.58,1.37,1.16,6.00
0.44,0.53,0.57,0.56,0.89,1.71,1.00
0.55,0.58,0.44,0.48,1.61,1.08,3.00
0.49,0.52,0.55,0.53,1.47,1.60,4.00
0.46,0.53,0.43,0.46,1.47,1.49,1.00
0.54,0.56,0.47,0.51,1.48,1.15,4.00
0.52,0.58,0.56,0.58,1.66,1.52,3.00
0.66,0.64,0.50,0.46,1.96,1.62,2.00
0.36,0.49,0.36,0.51,1.27,0.75,6.00
0.31,0.42,0.62,0.51,1.70,1.73,1.00
0.49,0.45,0.37,0.35,1.08,0.91,0.00
0.46,0.46,0.30,0.47,1.39,0.70,4.00
0.36,0.45,0.47,0.60,0.92,0.91,4.00
0.46,0.47,0.37,0.53,1.25,1.18,2.00
0.53,0.58,0.47,0.56,1.29,1.18,1.00
0.54,0.54,0.54,0.54,1.36,1.57,2.00
0.35,0.51,0.47,0.54,1.32,1.39,2.00
0.42,0.51,0.47,0.47,1.43,1.50,1.00
0.51,0.46,0.53,0.56,1.54,1.18,7.00
0.56,0.57,0.62,0.58,1.35,1.58,3.00
0.61,0.62,0.55,0.56,1.66,1.29,2.00
0.50,0.55,0.58,0.59,1.62,1.16,5.00
0.53,0.61,0.55,0.63,1.89,0.95,1.00
0.55,0.54,0.57,0.62,1.77,0.99,3.00
0.53,0.56,0.54,0.55,1.57,1.24,3.00
0.58,0.61,0.66,0.67,2.05,1.46,3.00
0.54,0.59,0.45,0.57,1.48,0.95,4.00
0.60,0.55,0.56,0.71,1.57,1.48,2.00
0.62,0.62,0.65,0.55,0.95,0.81,2.00
0.59,0.46,0.63,0.61,2.05,1.15,1.00
0.61,0.46,0.68,0.57,1.80,1.37,3.00
0.50,0.50,0.59,0.63,1.89,1.50,1.00
